Val,EpisodeID,SceneID,VehicleArrayID,VehicleName,x,y,z,rays,LOS
V,385,0,5,flow317.7,751.30555241405,590.65287708215,4.3,25,LOS=0
V,385,0,6,flow317.8,750.19565832985,606.51282066185,4.3,25,LOS=0
I,385,0,7,flow344.1,669.6100776664,454.81264512719997,1.59,25,LOS=0
I,385,0,8,flow346.1,817.2200233812,382.78342616270004,3.2,25,LOS=0
I,385,0,9,flow347.0,835.55188608105,368.5472524292,4.3,25,LOS=0
I,386,0,0,flow314.3,793.09861659975,393.16049653820005,1.59,25,LOS=0
V,386,0,1,flow314.6,757.82115945465,497.54745241190005,4.3,25,LOS=0
I,386,0,2,flow316.4,739.7423113999,436.35347547895003,4.3,25,LOS=0
V,386,0,3,flow317.2,758.96360592,481.22234829549996,4.3,25,LOS=0
V,386,0,4,flow317.4,754.8129249999,540.5339223864501,1.59,25,LOS=1
I,386,0,5,flow339.0,798.7595216567499,680.34613382045,3.2,25,LOS=0
I,386,0,6,flow339.1,815.96713079825,680.4122484705999,4.3,25,LOS=0
I,386,0,7,flow340.0,777.4488602793999,676.9642161027,4.3,25,LOS=0
I,386,0,8,flow342.0,671.0492455865999,451.28182917465,3.2,25,LOS=0
I,386,0,9,flow343.0,702.2912024722,448.49787074965,4.3,25,LOS=0
V,387,0,0,flow314.5,760.2790986571,462.42448200685,4.3,25,LOS=0
V,387,0,1,flow317.1,761.19296397685,449.36571124939996,4.3,25,LOS=0
V,387,0,2,flow317.4,755.559994383,529.85859900725,1.59,25,LOS=1
I,387,0,3,flow336.0,788.1933533368,670.4053830629,1.59,25,LOS=0
I,387,0,4,flow336.2,663.10298050005,670.9156991381001,1.59,25,LOS=0
I,387,0,5,flow340.0,773.8825724316,676.9505137998,4.3,25,LOS=0
I,387,0,6,flow340.1,788.2725703644,677.0058026939,4.3,25,LOS=0
I,387,0,7,flow340.3,816.8202072315501,680.4155261398,4.3,25,LOS=0
I,387,0,8,flow343.0,727.43620855085,435.51445728395004,4.3,25,LOS=0
I,387,0,9,flow344.2,701.9168034155,449.3342244879,1.59,25,LOS=0
V,388,0,0,flow317.3,757.54613128815,501.47749516585,4.3,25,LOS=0
V,388,0,1,flow317.4,756.0579926203,522.74240291335,1.59,25,LOS=1
V,388,0,2,flow317.5,755.54867745235,530.02031343015,1.59,25,LOS=1
V,388,0,3,flow317.6,754.7266487859999,541.76677505625,4.3,25,LOS=1
I,388,0,4,flow339.0,720.00886894175,680.3648118507,3.2,25,LOS=0
I,388,0,5,flow340.2,806.65190775215,677.0764193293,4.3,25,LOS=0
I,388,0,6,flow342.1,685.9324990909499,449.22706744690004,4.3,25,LOS=0
I,388,0,7,flow343.0,743.28409094975,426.931828062,4.3,25,LOS=0
I,388,0,8,flow346.2,834.4253081096499,369.4221313211,4.3,25,LOS=0
I,388,0,9,flow347.1,801.33959822045,395.11586041945,4.3,25,LOS=0
V,389,0,0,flow317.3,757.61827982665,500.4465213408,4.3,25,LOS=0
V,389,0,1,flow317.4,756.2931250646,519.38245411015,1.59,25,LOS=1
I,389,0,2,flow337.0,741.30904817195,665.2620910816499,4.3,25,LOS=0
V,389,0,3,flow338.1,749.31043788405,619.1622676,3.2,25,LOS=0
I,389,0,4,flow339.0,674.35522834875,680.7270524901501,3.2,25,LOS=0
I,389,0,5,flow340.1,775.35557990435,676.9561733527,4.3,25,LOS=0
I,389,0,6,flow340.3,808.2031050701501,680.382417723,4.3,25,LOS=0
I,389,0,7,flow345.1,836.54999489705,367.7721402248,4.3,25,LOS=0
V,389,0,8,flow346.0,759.2780619656501,571.21852690635,1.59,25,LOS=0
I,389,0,9,flow346.2,818.52749922745,381.7680654433,4.3,25,LOS=0
V,390,0,0,flow314.5,760.29929294645,462.13591367035,4.3,25,LOS=0
V,390,0,1,flow317.4,756.34946151825,518.5774286675501,1.59,25,LOS=1
V,390,0,2,flow317.8,753.4106639174499,560.5716737073001,4.3,25,LOS=1
V,390,0,3,flow338.0,752.39771578655,575.0462982984,4.3,25,LOS=1
I,390,0,4,flow338.2,723.84784321305,670.4337165924001,4.3,25,LOS=0
I,390,0,5,flow342.2,707.06093832015,442.79869879625,4.3,25,LOS=0
I,390,0,6,flow344.3,667.7559275716501,455.0686265664,1.59,25,LOS=0
I,390,0,7,flow345.0,749.7738941659,427.16744390095,1.59,25,LOS=0
I,390,0,8,flow345.1,823.91028036735,377.5879006269,4.3,25,LOS=0
V,390,0,9,flow346.0,756.40855686645,612.2208748595001,1.59,25,LOS=0
V,391,0,0,flow314.5,760.29929294645,462.13591367035,4.3,25,LOS=0
V,391,0,1,flow314.7,756.84677669495,511.47099323730004,3.2,25,LOS=1
V,391,0,2,flow317.2,759.4056218961,474.90611637585,4.3,25,LOS=0
V,391,0,3,flow317.8,753.57182560395,558.2687375157,4.3,25,LOS=1
I,391,0,4,flow336.2,808.4008955971999,673.78307081645,1.59,25,LOS=0
V,391,0,5,flow344.0,761.76459841425,535.68841661345,3.2,25,LOS=0
I,391,0,6,flow344.3,677.4021066031,453.7368882145,1.59,25,LOS=0
I,391,0,7,flow346.2,768.69875728275,436.6517594838,4.3,25,LOS=0
V,391,0,8,flow347.0,756.82062268785,559.08751074525,4.3,25,LOS=0
I,391,0,9,flow347.3,837.9497449340499,366.6851211347,4.3,25,LOS=0
V,392,0,0,flow317.2,759.4056218961,474.90611637585,4.3,25,LOS=0
V,392,0,1,flow317.4,756.34946151825,518.5774286675501,1.59,25,LOS=1
V,392,0,2,flow338.0,752.70368240605,570.67415739625,4.3,25,LOS=1
V,392,0,3,flow340.0,747.9978364762501,637.91881794635,4.3,25,LOS=0
V,392,0,4,flow343.0,764.76158582605,445.61431620405,4.3,25,LOS=0
V,392,0,5,flow344.0,759.0560532403,574.39080877795,3.2,25,LOS=0
I,392,0,6,flow344.1,751.02837454455,422.7826015035,1.59,25,LOS=0
V,392,0,7,flow347.1,757.2149894225499,553.4521674721,4.3,25,LOS=0
I,392,0,8,flow347.2,801.970979777,394.6255415861,3.2,25,LOS=0
I,392,0,9,flow347.3,829.3429907918501,373.3689616836,4.3,25,LOS=0
V,393,0,0,flow314.5,760.29929294645,462.13591367035,4.3,25,LOS=0
V,393,0,1,flow317.7,754.4910244893499,545.133752234,4.3,25,LOS=1
V,393,0,2,flow337.0,756.0000048269,476.2132643177,4.3,25,LOS=0
V,393,0,3,flow341.0,751.1606843775501,592.7229835165,4.3,25,LOS=0
I,393,0,4,flow341.2,820.73753742905,680.4305772089999,1.59,25,LOS=0
I,393,0,5,flow342.2,803.2406163505,381.10162706565,4.3,25,LOS=0
I,393,0,6,flow344.2,758.51450919765,420.15222046714996,1.59,25,LOS=0
I,393,0,7,flow345.1,731.2389159571001,440.96022611535,4.3,25,LOS=0
V,393,0,8,flow347.1,754.1705149816501,596.9564923877,4.3,25,LOS=0
I,393,0,9,flow347.3,807.77876762145,390.11532469689996,4.3,25,LOS=0
V,394,0,0,flow314.6,758.5119508668499,487.6763187795,4.3,25,LOS=0
V,394,0,1,flow317.2,759.4056218961,474.90611637585,4.3,25,LOS=0
V,394,0,2,flow338.0,752.70368240605,570.67415739625,4.3,25,LOS=1
V,394,0,3,flow340.0,749.3399833517999,618.74007465565,4.3,25,LOS=0
V,394,0,4,flow340.1,748.8721595885,578.1289462350001,4.3,25,LOS=1
I,394,0,5,flow340.2,745.3246729298,628.8517817931,4.3,25,LOS=0
I,394,0,6,flow342.4,754.1563047224,417.39060571175,3.2,25,LOS=0
V,394,0,7,flow344.0,754.0016317939501,646.61341848905,3.2,25,LOS=0
I,394,0,8,flow344.2,767.88958459745,448.1685112604,1.59,25,LOS=0
V,394,0,9,flow346.2,759.8908898253001,562.4618318432999,4.3,25,LOS=0
V,395,0,0,flow314.4,762.1214326479001,436.18067035485,4.3,25,LOS=0
V,395,0,1,flow317.4,756.34946151825,518.5774286675501,1.59,25,LOS=0
V,395,0,2,flow338.1,751.93217927465,581.69862928885,3.2,25,LOS=0
I,395,0,3,flow339.4,818.39393217165,680.42157266685,3.2,25,LOS=0
I,395,0,4,flow340.3,745.0237869388,633.1539235941,4.3,25,LOS=0
I,395,0,5,flow342.3,816.0657066115,371.1405138659,1.59,25,LOS=0
V,395,0,6,flow343.0,756.5066881349501,563.573510236,4.3,25,LOS=0
V,395,0,7,flow344.2,764.78514871935,492.52778426049997,1.59,25,LOS=0
I,395,0,8,flow346.3,779.170965028,412.33159668855,3.2,25,LOS=0
V,395,0,9,flow347.3,764.60142629305,447.9029320216,4.3,25,LOS=0
V,396,0,0,flow314.6,758.6434020085501,485.79793441879997,4.3,25,LOS=0
V,396,0,1,flow317.1,761.75130229855,441.38727942795,4.3,25,LOS=0
V,396,0,2,flow317.3,757.7062404667499,499.18959889285,4.3,25,LOS=0
V,396,0,3,flow317.7,754.56105317325,544.1330702838,4.3,25,LOS=0
V,396,0,4,flow338.1,751.99368647445,580.81971594745,3.2,25,LOS=0
V,396,0,5,flow338.2,750.32294268155,604.69397806635,4.3,25,LOS=0
V,396,0,6,flow340.2,750.533190556,554.3791174884,4.3,25,LOS=0
V,396,0,7,flow340.3,748.18683909155,587.92782702435,4.3,25,LOS=0
V,396,0,8,flow347.2,757.2145195084499,553.4588823563,3.2,25,LOS=0
V,396,0,9,flow347.3,761.93624074785,485.98736996620005,4.3,25,LOS=0
I,397,0,0,flow314.4,779.87099176965,403.432816828,4.3,25,LOS=0
V,397,0,1,flow314.5,761.62193695765,443.23585852819997,4.3,25,LOS=0
V,397,0,2,flow317.7,754.6439608908499,542.9483520822,4.3,25,LOS=0
V,397,0,3,flow317.8,753.7474427017501,555.7592392654,4.3,25,LOS=1
V,397,0,4,flow337.1,758.5257348750499,440.09975573355,3.2,25,LOS=0
V,397,0,5,flow338.1,752.07655269155,579.6355907710499,3.2,25,LOS=1
I,397,0,6,flow341.3,772.36918104715,676.94469908485,3.2,25,LOS=0
V,397,0,7,flow344.1,758.75876476095,578.63876278115,1.59,25,LOS=0
V,397,0,8,flow344.4,760.79569934735,502.2852514666,3.2,25,LOS=0
V,397,0,9,flow347.3,759.2709323403001,524.07356356525,4.3,25,LOS=0
I,398,0,0,flow314.5,763.08721865465,427.08727893670005,4.3,25,LOS=0
V,398,0,1,flow314.7,757.96923790305,495.431470473,3.2,25,LOS=0
I,398,0,2,flow317.1,784.60871074175,399.7535949458,4.3,25,LOS=0
V,398,0,3,flow317.3,759.01813421105,480.44316077535,4.3,25,LOS=0
V,398,0,4,flow317.4,757.22661844425,506.04320620905,1.59,25,LOS=0
V,398,0,5,flow317.7,754.86065469745,539.85188405425,4.3,25,LOS=1
V,398,0,6,flow340.4,747.12415567435,603.12233553345,3.2,25,LOS=0
V,398,0,7,flow343.0,751.54573932655,634.46348912715,4.3,25,LOS=0
I,398,0,8,flow346.2,764.41416563655,670.3140192562,4.3,25,LOS=0
V,398,0,9,flow347.1,750.61703602375,647.73428874195,4.3,25,LOS=0
I,399,0,0,flow317.2,762.59541734045,430.81455670605,4.3,25,LOS=0
V,399,0,1,flow317.5,757.46879189215,502.58264427395,1.59,25,LOS=0
V,399,0,2,flow317.6,756.58033991125,515.2782685596,4.3,25,LOS=1
I,399,0,3,flow337.1,726.43137531295,443.56473170034997,3.2,25,LOS=0
V,399,0,4,flow340.2,757.6710584748,452.32012882535,4.3,25,LOS=0
V,399,0,5,flow340.3,755.9988564076,476.2296846983,4.3,25,LOS=0
V,399,0,6,flow340.5,746.8816700813,606.58945410095,1.59,25,LOS=0
V,399,0,7,flow344.3,761.27877894295,542.6302892757001,1.59,25,LOS=0
V,399,0,8,flow344.4,755.75437073285,574.3238257128501,3.2,25,LOS=1
V,399,0,9,flow346.4,764.6468697864,494.50365143165004,4.3,25,LOS=0
I,400,0,0,flow314.5,815.4615776299499,375.7938489894,4.3,25,LOS=0
V,400,0,1,flow317.3,761.0215266939499,451.81548161385,4.3,25,LOS=0
V,400,0,2,flow317.5,758.41819825185,489.01600623795,1.59,25,LOS=0
V,400,0,3,flow317.6,757.47405848345,502.5073867855,4.3,25,LOS=0
I,400,0,4,flow337.1,684.09654573735,459.47315258059996,3.2,25,LOS=0
V,400,0,5,flow338.2,750.9642077486501,595.5305561433499,4.3,25,LOS=0
V,400,0,6,flow340.5,749.9488825829001,562.73369640235,1.59,25,LOS=1
V,400,0,7,flow343.0,751.19358324465,639.495659016,4.3,25,LOS=0
V,400,0,8,flow344.1,755.00743179305,669.6597114040501,1.59,25,LOS=0
I,400,0,9,flow347.0,746.94336316195,670.2036013207,4.3,25,LOS=0
V,401,0,0,flow317.7,757.24912443075,505.72160464269996,4.3,25,LOS=0
V,401,0,1,flow338.0,754.8509554944001,539.9904817955,4.3,25,LOS=1
V,401,0,2,flow338.1,753.79693015995,555.0520832339,3.2,25,LOS=1
V,401,0,3,flow340.3,758.5425760563,439.8589563883,4.3,25,LOS=0
V,401,0,4,flow341.0,752.7619542581499,569.8414758819999,4.3,25,LOS=1
V,401,0,5,flow341.3,749.83075690545,611.72711640905,3.2,25,LOS=0
V,401,0,6,flow344.2,760.6614308991,670.2996005916,1.59,25,LOS=0
I,401,0,7,flow347.0,723.49580147185,677.0369066087,4.3,25,LOS=0
I,401,0,8,flow347.1,746.8828515027001,670.31185009,4.3,25,LOS=0
V,401,0,9,flow347.3,752.38047718815,622.5354181733001,4.3,25,LOS=0
V,402,0,0,flow314.7,762.01225865915,437.6583171652,3.2,25,LOS=0
I,402,0,1,flow317.3,767.76031678845,414.81169421640004,4.3,25,LOS=0
V,402,0,2,flow317.7,758.27361123125,491.08209706745,4.3,25,LOS=0
V,402,0,3,flow317.8,757.04243691285,508.6750867987,4.3,25,LOS=0
V,402,0,4,flow338.1,754.7280648672499,541.7465398197,3.2,25,LOS=1
I,402,0,5,flow340.3,752.1715069596501,429.8808944763,4.3,25,LOS=0
V,402,0,6,flow340.4,756.76050519145,465.3394433152,3.2,25,LOS=0
V,402,0,7,flow340.5,755.3400063506,485.6500846356,1.59,25,LOS=0
V,402,0,8,flow346.3,755.88192715065,619.74588495795,3.2,25,LOS=0
V,402,0,9,flow347.4,752.60778026605,619.28734789085,1.59,25,LOS=0
I,403,0,0,flow317.3,795.7784687803501,391.0793746223,4.3,25,LOS=0
V,403,0,1,flow317.5,761.51762454975,444.72644121335,1.59,25,LOS=0
V,403,0,2,flow317.6,760.5394617899001,458.7039967326,4.3,25,LOS=0
V,403,0,3,flow338.0,756.8318485577499,511.6843103613,4.3,25,LOS=1
I,403,0,4,flow343.0,723.0537571816,677.0404140268,4.3,25,LOS=0
V,403,0,5,flow344.3,755.2929711676,628.16147486405,1.59,25,LOS=0
V,403,0,6,flow344.4,753.20025776335,658.06424910615,3.2,25,LOS=0
V,403,0,7,flow346.3,754.2990542037501,642.36355075505,3.2,25,LOS=0
I,403,0,8,flow347.1,674.33190947865,677.4269994785,4.3,25,LOS=0
V,403,0,9,flow347.2,749.0222871517,666.6256379448,3.2,25,LOS=0
I,404,0,0,flow317.3,825.67250026075,367.86424189319996,4.3,25,LOS=0
I,404,0,1,flow317.4,770.115039467,411.0091026747,1.59,25,LOS=0
I,404,0,2,flow317.5,762.61139413365,429.81971146725004,1.59,25,LOS=0
V,404,0,3,flow317.7,760.31052243065,461.97544882145,4.3,25,LOS=0
V,404,0,4,flow317.8,759.07563980295,479.6214288139,4.3,25,LOS=0
V,404,0,5,flow338.2,754.3970133140499,546.47713441545,4.3,25,LOS=1
V,404,0,6,flow341.1,753.44774150445,560.04184978385,1.59,25,LOS=1
I,404,0,7,flow343.0,683.61849982955,677.35331465545,4.3,25,LOS=0
V,404,0,8,flow347.3,749.1517516135,664.82392769195,4.3,25,LOS=0
V,404,0,9,flow347.4,750.4010839871,650.82015717385,1.59,25,LOS=0
I,405,0,0,flow317.6,762.74797297705,429.47660872480003,4.3,25,LOS=0
V,405,0,1,flow317.7,761.32065379045,447.54107476585,4.3,25,LOS=0
V,405,0,2,flow338.1,757.72369737005,498.9401467105,3.2,25,LOS=0
I,405,0,3,flow340.0,699.0812850463001,456.61902841245,4.3,25,LOS=0
I,405,0,4,flow340.5,759.02496284655,430.36308399530003,1.59,25,LOS=0
I,405,0,5,flow344.4,794.12217456905,670.4281626332,3.2,25,LOS=0
V,405,0,6,flow346.3,758.670931286,670.19543024425,3.2,25,LOS=0
V,405,0,7,flow346.4,754.0878447793,645.3815214551,4.3,25,LOS=0
I,405,0,8,flow347.3,729.74155945735,676.98734939185,4.3,25,LOS=0
V,405,0,9,flow347.4,749.17132033675,666.54734106705,1.59,25,LOS=0
I,406,0,0,flow317.6,777.39861268595,405.3528191075,4.3,25,LOS=0
I,406,0,1,flow317.7,762.4163452271,432.84203181005,4.3,25,LOS=0
V,406,0,2,flow317.8,761.1007233840501,450.68379251345,4.3,25,LOS=0
V,406,0,3,flow338.0,759.85934713955,468.42256369840004,4.3,25,LOS=0
V,406,0,4,flow338.1,758.74529432905,484.34193381734997,3.2,25,LOS=0
V,406,0,5,flow338.2,756.4008726321499,517.84278436505,4.3,25,LOS=1
V,406,0,6,flow341.0,757.6334106320501,500.2303081691,4.3,25,LOS=0
I,406,0,7,flow344.3,764.6973552106999,670.31510732015,1.59,25,LOS=0
I,406,0,8,flow346.3,792.7409383716499,670.4228556816499,3.2,25,LOS=0
I,406,0,9,flow347.4,721.91060208185,677.04948443675,1.59,25,LOS=0
I,407,0,0,flow317.5,837.0613996008,359.019840629,1.59,25,LOS=0
I,407,0,1,flow317.6,811.5064578363499,378.8653193271,4.3,25,LOS=0
I,407,0,2,flow317.7,772.90952240705,408.8389607049,4.3,25,LOS=0
V,407,0,3,flow317.8,762.1468912538,435.89248264195,4.3,25,LOS=0
V,407,0,4,flow338.1,759.7920354831,469.3844204093,3.2,25,LOS=0
V,407,0,5,flow338.2,757.4401798480001,502.99149896769995,4.3,25,LOS=0
I,407,0,6,flow340.5,691.31527839615,458.47831584745,1.59,25,LOS=0
V,407,0,7,flow341.1,756.4745405388,516.79009937455,1.59,25,LOS=1
V,407,0,8,flow341.3,755.6106026769501,529.13542668045,3.2,25,LOS=1
I,407,0,9,flow346.4,764.56275857775,670.3145901763,4.3,25,LOS=0
I,408,0,0,flow317.7,803.3100193108501,385.2305166208,4.3,25,LOS=0
I,408,0,1,flow317.8,769.064550048,412.98297843604996,4.3,25,LOS=0
V,408,0,2,flow338.0,761.9536942193499,438.49517964029997,4.3,25,LOS=0
V,408,0,3,flow338.1,760.85239320555,454.23233167344995,3.2,25,LOS=0
V,408,0,4,flow338.2,758.4993765955501,487.8560000991,4.3,25,LOS=0
V,408,0,5,flow341.0,759.73993977175,470.12884733625,4.3,25,LOS=0
V,408,0,6,flow341.1,757.52829599845,501.73235433875004,1.59,25,LOS=0
V,408,0,7,flow341.2,755.8070356342,526.32847810485,1.59,25,LOS=1
V,408,0,8,flow341.3,756.65588496995,514.1987598155,3.2,25,LOS=1
I,408,0,9,flow346.4,801.23320453465,670.4554844566001,4.3,25,LOS=0
I,409,0,0,flow338.2,825.3609413358499,368.10619259155,4.3,25,LOS=0
I,409,0,1,flow341.1,798.7976092022,388.73476795169995,1.59,25,LOS=0
V,409,0,2,flow341.2,762.42692075525,431.90832311099996,1.59,25,LOS=0
I,409,0,3,flow341.3,768.40211111135,413.11136379115,3.2,25,LOS=0
I,409,0,4,flow361.0,665.1226060945501,670.89967433795,3.2,25,LOS=0
I,409,0,5,flow364.0,814.2410880529001,677.1055782901001,4.3,25,LOS=0
I,409,0,6,flow364.1,816.64119415525,680.4148383402,4.3,25,LOS=0
I,409,0,7,flow367.0,672.23064638455,454.45085297565004,4.3,25,LOS=0
I,409,0,8,flow367.1,669.2645293481,451.52822467010003,4.3,25,LOS=0
I,409,0,9,flow371.0,838.21196476225,366.48148623459997,1.59,25,LOS=0
I,410,0,0,flow341.1,830.3924204075,364.19884223810004,1.59,25,LOS=0
I,410,0,1,flow341.3,799.3152916505001,388.33274566980003,3.2,25,LOS=0
I,410,0,2,flow360.0,665.53875066175,670.8963724222,4.3,25,LOS=0
I,410,0,3,flow361.0,680.79368920885,670.77533150145,3.2,25,LOS=0
I,410,0,4,flow364.0,796.5089299256,677.0374482308,4.3,25,LOS=0
I,410,0,5,flow364.1,813.7822515006001,677.1038153597,4.3,25,LOS=0
I,410,0,6,flow365.0,816.7559320963001,680.4152791834999,4.3,25,LOS=0
I,410,0,7,flow367.0,689.5437213539501,452.06063340260005,4.3,25,LOS=0
I,410,0,8,flow368.0,669.4407489944999,451.5038960255,4.3,25,LOS=0
I,410,0,9,flow369.0,836.4496978024,367.850029029,3.2,25,LOS=0
I,411,0,0,flow341.2,805.9560914172,383.17562766410003,1.59,25,LOS=0
I,411,0,1,flow360.0,677.57864670525,670.8008413849,4.3,25,LOS=0
I,411,0,2,flow361.0,712.74051151185,670.5218481606,3.2,25,LOS=0
I,411,0,3,flow364.0,770.643368715,676.9380682113999,4.3,25,LOS=0
I,411,0,4,flow364.1,796.37672658565,677.0369402824,4.3,25,LOS=0
I,411,0,5,flow366.0,669.9297546476,451.43638457040004,4.3,25,LOS=0
I,411,0,6,flow368.0,673.8522594696999,454.22697527959997,4.3,25,LOS=0
I,411,0,7,flow369.0,821.3062049186,379.610175783,3.2,25,LOS=0
I,411,0,8,flow369.1,837.010318709,367.41466156215,3.2,25,LOS=0
I,411,0,9,flow371.0,785.8439107593,407.1495147419,1.59,25,LOS=0
I,412,0,0,flow341.2,835.5833274348,360.16768318540005,1.59,25,LOS=0
I,412,0,1,flow360.0,705.690684023,670.5777852991,4.3,25,LOS=0
I,412,0,2,flow362.0,673.12532492155,670.8361764449501,4.3,25,LOS=0
I,412,0,3,flow362.1,661.80763262425,670.9259771277,1.59,25,LOS=0
I,412,0,4,flow364.0,762.63380536245,676.9072940652,4.3,25,LOS=0
I,412,0,5,flow364.1,779.5000920107,676.9720972946,4.3,25,LOS=0
I,412,0,6,flow367.0,741.60232749005,427.84260919035,4.3,25,LOS=0
I,412,0,7,flow367.1,718.19299199325,440.52024282269997,4.3,25,LOS=0
I,412,0,8,flow369.1,822.8064852709999,378.445086774,3.2,25,LOS=0
V,412,0,9,flow371.0,765.12351770205,440.44245411825,1.59,25,LOS=0
I,413,0,0,flow360.1,665.57281084205,670.89610217035,1.59,25,LOS=0
V,413,0,1,flow361.0,746.24924691585,615.63199585275,3.2,25,LOS=0
I,413,0,2,flow362.0,696.9854102217,670.6468576427,4.3,25,LOS=0
I,413,0,3,flow362.1,679.44162448445,670.78605951315,1.59,25,LOS=0
I,413,0,4,flow364.0,761.8809539322,676.9044014781,4.3,25,LOS=0
I,413,0,5,flow367.0,746.5570377178001,425.15932067795,4.3,25,LOS=0
I,413,0,6,flow367.2,677.4787072450999,450.3941864464,4.3,25,LOS=0
I,413,0,7,flow368.1,671.4445802800001,454.55937619245003,3.2,25,LOS=0
I,413,0,8,flow370.0,823.7952195629,377.6772546456,3.2,25,LOS=0
V,413,0,9,flow371.0,762.2694384408001,481.22610789105,1.59,25,LOS=0
I,414,0,0,flow360.0,790.13309228095,670.4128358799001,4.3,25,LOS=0
I,414,0,1,flow362.0,735.46069568145,669.8862149367,4.3,25,LOS=0
I,414,0,2,flow362.2,667.9760958371501,670.8770332093,4.3,25,LOS=0
I,414,0,3,flow364.1,771.1494319461001,676.940012595,4.3,25,LOS=0
I,414,0,4,flow365.0,785.8290926867,676.9964144244,4.3,25,LOS=0
I,414,0,5,flow365.1,800.20488530855,677.0516487392,4.3,25,LOS=0
I,414,0,6,flow367.0,747.8831271048,424.51107490575,4.3,25,LOS=0
I,414,0,7,flow367.2,699.2220519857001,446.12955055035,4.3,25,LOS=0
I,414,0,8,flow368.2,671.7925575424999,454.51133492509996,4.3,25,LOS=0
I,414,0,9,flow369.1,763.74917936015,423.32916142895,3.2,25,LOS=0
I,415,0,0,flow360.1,728.41641159215,670.39746710365,1.59,25,LOS=0
V,415,0,1,flow361.0,752.06456160955,532.4831980392,3.2,25,LOS=1
V,415,0,2,flow362.0,748.2389182485499,634.47385561995,4.3,25,LOS=0
I,415,0,3,flow364.3,813.60369943,680.4031677531,4.3,25,LOS=0
I,415,0,4,flow365.1,792.7975890604,677.0231886088,4.3,25,LOS=0
I,415,0,5,flow366.0,788.9830844742,392.17530265615,4.3,25,LOS=0
I,415,0,6,flow367.0,758.91595409915,422.00876409705,4.3,25,LOS=0
I,415,0,7,flow367.1,743.77886521025,426.66387655155,4.3,25,LOS=0
I,415,0,8,flow368.2,684.5476535472001,452.75038372605,4.3,25,LOS=0
I,415,0,9,flow371.2,817.59021648305,382.4959412846,4.3,25,LOS=0
I,416,0,0,flow362.3,700.09932631395,670.62215015075,1.59,25,LOS=0
I,416,0,1,flow364.2,815.40689803385,677.1100575364001,3.2,25,LOS=0
I,416,0,2,flow364.3,803.3807038574,677.0638507906,4.3,25,LOS=0
I,416,0,3,flow364.4,816.78127422405,680.4153765524,4.3,25,LOS=0
I,416,0,4,flow366.0,827.3700099028999,362.3605799677,4.3,25,LOS=0
I,416,0,5,flow367.1,759.77081857185,422.20099248789995,4.3,25,LOS=0
I,416,0,6,flow369.1,691.46005591075,458.45836359315,3.2,25,LOS=0
I,416,0,7,flow370.0,766.87765060265,462.6280324407,3.2,25,LOS=0
I,416,0,8,flow371.2,789.02739175345,404.67728432800004,4.3,25,LOS=0
I,416,0,9,flow371.3,837.9194196643,366.70867115880003,3.2,25,LOS=0
I,417,0,0,flow360.2,690.42536310125,670.69890859925,1.59,25,LOS=0
I,417,0,1,flow362.3,739.6849572703,669.7112193007999,1.59,25,LOS=0
I,417,0,2,flow363.0,710.83898906845,680.43757062975,4.3,25,LOS=0
I,417,0,3,flow364.2,815.21463932255,677.10931884475,3.2,25,LOS=0
I,417,0,4,flow364.4,809.52979807685,680.3875151100999,4.3,25,LOS=0
I,417,0,5,flow368.0,757.9126498462999,421.7845524263,4.3,25,LOS=0
I,417,0,6,flow368.3,674.5320478321,450.8009982355,4.3,25,LOS=0
V,417,0,7,flow371.1,765.5555238586501,481.51989668914996,1.59,25,LOS=0
I,417,0,8,flow371.2,768.8352099058,434.9495988732,4.3,25,LOS=0
I,417,0,9,flow371.3,825.1776287037001,376.6037021636,3.2,25,LOS=0
I,418,0,0,flow360.2,729.45782720905,670.38920394975,1.59,25,LOS=0
V,418,0,1,flow364.0,751.2425910303,544.2359352687,4.3,25,LOS=0
I,418,0,2,flow364.3,788.66888090435,677.0073253884,4.3,25,LOS=0
I,418,0,3,flow364.4,803.0946710518,677.0627518025001,4.3,25,LOS=0
I,418,0,4,flow367.2,744.97648614435,422.26503502135,4.3,25,LOS=0
I,418,0,5,flow368.2,722.4797366763501,438.19869983935,4.3,25,LOS=0
